CompositeKey,Project,MethodIndex,MethodName,MethodLength,EditDensity,AveUseDefDist,AveUseDefDist/MethodLength,MedDefUseDist,MedUseDefDist/MethodLength,CountLine,CompiledLine,PassedLine,CountStat,CompiledStat,PassedStat,PropLineCompiled,PropLinePassed,PropStatCompiled,PropStatPassed,cyclomatic,ncss,npath,cyc/length,ncss/length,npath/length,InstCoverage-missed,InstCoverage-covered,InstCoverage
jcodec131,jcodec,131,"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma01(byte[],int,byte[],int,int,int,int,int,int)",9,2.666666667,3.2,0.356,3,0.333333333,24,8,5,24,13,12,0.333333333,0.208333333,0.541666667,0.5,3,8,3,0.333333333,0.888888889,0.333333333,0,61,1
jcodec18,jcodec,18,"org.jcodec.codecs.h264.io.CAVLC.writeACBlock(BitWriter,int,int,MBType,MBType,int[],VLC[],int,int,int[])",9,1.888888889,3.192307692,0.355,3.5,0.388888889,17,2,1,17,5,4,0.117647059,0.058823529,0.294117647,0.235294118,1,6,1,0.111111111,0.666666667,0.111111111,0,51,1
jcodec209,jcodec,209,"org.jcodec.codecs.h264.decode.PredictionMerger.weightPrediction(SliceHeader,int,int,byte[],int,int,int,int,byte[])",9,1.888888889,4.096774194,0.455,4,0.444444444,17,4,3,17,11,11,0.235294118,0.176470588,0.647058824,0.647058824,6,7,10,0.666666667,0.777777778,1.111111111,0,73,1
jcodec288,jcodec,288,"org.jcodec.codecs.mpeg4.MPEG4Bitstream.checkResyncMarker(BitReader,int)",9,2.222222222,3.333333333,0.37,3,0.333333333,20,2,2,20,4,4,0.1,0.1,0.2,0.2,2,9,2,0.222222222,1,0.222222222,2,41,0.953488372
jcodec296,jcodec,296,"org.jcodec.containers.mxf.model.KLV.readKLFromBuffer(ByteBuffer,long)",9,2.333333333,5,0.556,4.5,0.5,21,1,0,21,7,7,0.047619048,0,0.333333333,0.333333333,2,7,2,0.222222222,0.777777778,0.222222222,2,28,0.933333333
jcodec313,jcodec,313,"org.jcodec.codecs.h264.io.CABAC.readCodedBlockFlagChromaDC(MDecoder,int,int,MBType,MBType,boolean,boolean,int,int,MBType)",9,2.555555556,2.785714286,0.31,2,0.222222222,23,2,0,23,8,7,0.086956522,0,0.347826087,0.304347826,3,7,1,0.333333333,0.777777778,0.111111111,0,61,1
jcodec327,jcodec,327,"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma30(byte[],int,byte[],int,int,int,int,int,int)",9,2.888888889,3.2,0.356,3,0.333333333,26,8,6,26,12,11,0.307692308,0.230769231,0.461538462,0.423076923,3,8,3,0.333333333,0.888888889,0.333333333,0,63,1
jcodec344,jcodec,344,org.jcodec.codecs.h264.decode.SliceDecoder.decodeFromReader(SliceReader),9,2.444444444,4,0.444,3,0.333333333,22,6,1,22,9,5,0.272727273,0.045454545,0.409090909,0.227272727,1,6,-1,0.111111111,0.666666667,-0.111111111,0,27,1
jcodec357,jcodec,357,org.jcodec.codecs.h264.decode.CoeffTransformer.invDC2x2(int[]),9,2.888888889,4.5,0.5,4.5,0.5,26,6,6,26,9,9,0.230769231,0.230769231,0.346153846,0.346153846,1,10,-1,0.111111111,1.111111111,-0.111111111,0,57,1
jcodec37,jcodec,37,org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.deblockFrame(Picture),9,1.888888889,4.619047619,0.513,5,0.555555556,17,1,1,17,6,2,0.058823529,0.058823529,0.352941176,0.117647059,3,9,3,0.333333333,1,0.333333333,0,52,1
jcodec376,jcodec,376,"org.jcodec.codecs.png.PNGDecoder.filterSub4(byte[],byte[],int)",9,3.111111111,4.310344828,0.479,4,0.444444444,28,8,2,28,11,5,0.285714286,0.071428571,0.392857143,0.178571429,2,10,2,0.222222222,1.111111111,0.222222222,0,114,1
jcodec43,jcodec,43,"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma03(byte[],int,byte[],int,int,int,int,int,int)",9,1.888888889,3.307692308,0.368,3,0.333333333,17,3,3,17,3,2,0.176470588,0.176470588,0.176470588,0.117647059,3,8,3,0.333333333,0.888888889,0.333333333,0,63,1
jcodec441,jcodec,441,org.jcodec.codecs.h264.H264Utils.skipToNALUnit(ByteBuffer),9,2.555555556,4.375,0.486,3.5,0.388888889,23,5,3,23,10,5,0.217391304,0.130434783,0.434782609,0.217391304,4,10,6,0.444444444,1.111111111,0.666666667,0,32,1
jcodec88,jcodec,88,"org.jcodec.codecs.h264.decode.MBlockDecoderBase.chromaAC(boolean,boolean,int,int,int[],int,int,MBType,boolean,int[][])",9,2.333333333,4.307692308,0.479,5,0.555555556,21,3,1,21,12,5,0.142857143,0.047619048,0.571428571,0.238095238,4,7,4,0.444444444,0.777777778,0.444444444,0,36,1
jcodec97,jcodec,97,"org.jcodec.codecs.h264.io.CAVLC.codeTableLuma(boolean,MBType,int,boolean,MBType,int)",9,3,4,0.444,4,0.444444444,27,1,1,27,6,5,0.037037037,0.037037037,0.222222222,0.185185185,7,13,20,0.777777778,1.444444444,2.222222222,0,36,1
junit4214,junit4,214,org.junit.internal.runners.SuiteMethod.testFromSuiteMethod(Class<?>),9,2.111111111,2.428571429,0.27,3,0.333333333,19,2,2,19,9,9,0.105263158,0.105263158,0.473684211,0.473684211,3,10,4,0.333333333,1.111111111,0.444444444,13,28,0.682926829
junit4301,junit4,301,"org.junit.runners.model.NoGenericTypeParametersValidator.validateNoTypeParameterOnType(Type,List<Throwable>)",9,2.555555556,5.5,0.611,5.5,0.611111111,23,6,6,23,14,14,0.260869565,0.260869565,0.608695652,0.608695652,5,12,5,0.555555556,1.333333333,0.555555556,0,51,1
junit4341,junit4,341,org.junit.runner.notification.SynchronizedRunListener.equals(Object),9,2.333333333,4,0.444,3,0.333333333,21,0,0,21,0,0,0,0,0,0,3,7,4,0.333333333,0.777777778,0.444444444,2,17,0.894736842
junit4416,junit4,416,org.junit.rules.ErrorCollector.addError(Throwable),9,3,4.888888889,0.543,5,0.555555556,27,0,0,27,0,0,0,0,0,0,3,9,4,0.333333333,1,0.444444444,5,27,0.84375
junit4453,junit4,453,org.junit.experimental.max.MaxHistory.forFolder(File),9,2.666666667,3.5,0.389,2,0.222222222,24,3,3,24,10,10,0.125,0.125,0.416666667,0.416666667,3,7,4,0.333333333,0.777777778,0.444444444,6,11,0.647058824
junit4519,junit4,519,org.junit.rules.ErrorCollector.checkSucceeds(Callable<T>),9,2.222222222,3.666666667,0.407,2,0.222222222,20,0,0,20,0,0,0,0,0,0,3,10,6,0.333333333,1.111111111,0.666666667,0,24,1
junit4554,junit4,554,junit.framework.ComparisonCompactor.compact(String),9,3,4.133333333,0.459,2,0.222222222,27,6,6,27,14,14,0.222222222,0.222222222,0.518518519,0.518518519,4,8,4,0.444444444,0.888888889,0.444444444,0,35,1
junit4651,junit4,651,"org.junit.experimental.theories.Theories.validateParameterSupplier(Class<?extendsParameterSupplier>,List<Throwable>)",9,2.111111111,4.111111111,0.457,4,0.444444444,19,0,0,19,0,0,0,0,0,0,4,8,4,0.444444444,0.888888889,0.444444444,18,39,0.684210526
junit4674,junit4,674,org.junit.internal.runners.MethodRoadie.runBeforesThenTestThenAfters(Runnable),9,3,3.875,0.431,2.5,0.277777778,27,5,5,27,17,17,0.185185185,0.185185185,0.62962963,0.62962963,3,8,3,0.333333333,0.888888889,0.333333333,7,7,0.5
mybatis-3165,mybatis-3,165,"org.apache.ibatis.executor.statement.BaseStatementHandler.setStatementTimeout(Statement,Integer)",9,3.777777778,4.5,0.5,3.5,0.388888889,34,5,4,34,21,20,0.147058824,0.117647059,0.617647059,0.588235294,4,10,6,0.444444444,1.111111111,0.666666667,0,30,1
mybatis-3195,mybatis-3,195,org.apache.ibatis.parsing.XNode.getChildrenAsProperties(),9,4,2.888888889,0.321,2,0.222222222,36,3,1,36,13,8,0.083333333,0.027777778,0.361111111,0.222222222,4,8,4,0.444444444,0.888888889,0.444444444,0,35,1
mybatis-3206,mybatis-3,206,"org.apache.ibatis.type.TypeHandlerRegistry.register(Type,JdbcType,TypeHandler<?>)",9,3.888888889,4.642857143,0.516,4.5,0.5,35,10,4,35,16,4,0.285714286,0.114285714,0.457142857,0.114285714,4,8,4,0.444444444,0.888888889,0.444444444,0,36,1
mybatis-3208,mybatis-3,208,org.apache.ibatis.builder.xml.XMLMapperBuilder.parse(),9,3.555555556,4,0.444,3,0.333333333,32,5,5,32,16,15,0.15625,0.15625,0.5,0.46875,2,8,2,0.222222222,0.888888889,0.222222222,0,26,1
mybatis-326,mybatis-3,26,org.apache.ibatis.scripting.xmltags.XMLScriptBuilder.initNodeHandlerMap(),9,2.777777778,5,0.556,5,0.555555556,25,13,6,25,20,12,0.52,0.24,0.8,0.48,1,10,-1,0.111111111,1.111111111,-0.111111111,0,82,1
mybatis-3310,mybatis-3,310,org.apache.ibatis.logging.LogFactory.setImplementation(Class<?extendsLog>),9,3.222222222,2,0.222,1,0.111111111,29,6,4,29,18,12,0.206896552,0.137931034,0.620689655,0.413793103,3,8,4,0.333333333,0.888888889,0.444444444,14,39,0.735849057
mybatis-342,mybatis-3,42,org.apache.ibatis.cache.CacheKey.update(Object),9,4.333333333,4.6,0.511,4,0.444444444,39,11,10,39,16,12,0.282051282,0.256410256,0.41025641,0.307692308,2,7,2,0.222222222,0.777777778,0.222222222,0,40,1
mybatis-351,mybatis-3,51,org.apache.ibatis.session.Configuration.checkGloballyForDiscriminatedNestedResultMaps(ResultMap),9,2.888888889,2.181818182,0.242,1,0.111111111,26,3,3,26,13,12,0.115384615,0.115384615,0.5,0.461538462,7,10,7,0.777777778,1.111111111,0.777777778,2,42,0.954545455
mybatis-371,mybatis-3,71,"org.apache.ibatis.type.TypeAliasRegistry.registerAlias(String,Class<?>)",9,3.444444444,4.733333333,0.526,6,0.666666667,31,1,0,31,10,5,0.032258065,0,0.322580645,0.161290323,5,7,8,0.555555556,0.777777778,0.888888889,5,54,0.915254237
opennlp124,opennlp,124,opennlp.tools.namefind.NameFinderME.setProbs(Span[]),9,5.888888889,3.083333333,0.343,2,0.222222222,53,5,5,53,20,18,0.094339623,0.094339623,0.377358491,0.339622642,3,7,3,0.333333333,0.777777778,0.333333333,0,30,1
opennlp185,opennlp,185,"opennlp.tools.ml.model.GenericModelWriter.init(AbstractModel,DataOutputStream)",9,5.111111111,5,0.556,4.5,0.5,46,11,9,46,26,19,0.239130435,0.195652174,0.565217391,0.413043478,5,11,8,0.555555556,1.222222222,0.888888889,7,40,0.85106383
opennlp81,opennlp,81,"opennlp.tools.chunker.DefaultChunkerSequenceValidator.validOutcome(String,String)",9,5.555555556,5.4,0.6,6,0.666666667,50,12,6,50,33,19,0.24,0.12,0.66,0.38,5,10,6,0.555555556,1.111111111,0.666666667,0,26,1
opennlp83,opennlp,83,opennlp.tools.ml.perceptron.PerceptronTrainer.displayIteration(int),9,6.222222222,5.4,0.6,5.5,0.611111111,56,10,10,56,38,38,0.178571429,0.178571429,0.678571429,0.678571429,5,10,9,0.555555556,1.111111111,1,0,51,1
opennlp95,opennlp,95,opennlp.tools.ml.AbstractEventTrainer.getDataIndexer(ObjectStream<Event>),9,5.777777778,3.777777778,0.42,3,0.333333333,52,0,0,52,12,12,0,0,0.230769231,0.230769231,3,13,3,0.333333333,1.444444444,0.333333333,20,29,0.591836735
spatial4j1,spatial4j,1,"org.locationtech.spatial4j.shape.jts.JtsShapeFactory.pointXYZ(double,double,double)",9,14.44444444,5.176470588,0.575,5,0.555555556,130,27,22,130,58,57,0.207692308,0.169230769,0.446153846,0.438461538,3,8,4,0.333333333,0.888888889,0.444444444,5,35,0.875
spatial4j10,spatial4j,10,"org.locationtech.spatial4j.distance.DistanceUtils.distHaversineRAD(double,double,double,double)",9,14.88888889,2.529411765,0.281,2,0.222222222,134,14,8,134,37,34,0.104477612,0.059701493,0.276119403,0.253731343,4,9,6,0.444444444,1,0.666666667,0,54,1
spatial4j28,spatial4j,28,org.locationtech.spatial4j.shape.impl.CircleImpl.relate(Rectangle),9,14.22222222,3.909090909,0.434,3,0.333333333,128,8,2,128,55,28,0.0625,0.015625,0.4296875,0.21875,5,8,5,0.555555556,0.888888889,0.555555556,0,28,1
spatial4j46,spatial4j,46,org.locationtech.spatial4j.distance.DistanceUtils.normLonDEG(double),9,15,2.777777778,0.309,2,0.222222222,135,11,10,135,42,34,0.081481481,0.074074074,0.311111111,0.251851852,6,11,12,0.666666667,1.222222222,1.333333333,0,38,1
spatial4j7,spatial4j,7,org.locationtech.spatial4j.shape.impl.RectangleImpl.relate(Shape),9,14,5.1,0.567,5,0.555555556,126,25,12,126,60,30,0.198412698,0.095238095,0.476190476,0.238095238,5,8,12,0.555555556,0.888888889,1.333333333,0,29,1
druid704,druid,704,com.alibaba.druid.sql.dialect.oracle.parser.OracleExprParser.parseConstaint(),1471,0.008157716,375.625,0.255,0,0,12,2,2,12,4,4,0.166666667,0.166666667,0.333333333,0.333333333,13,50,1,0.008837525,0.033990483,0.00067981,44,117,0.726708075
druid328,druid,328,com.alibaba.druid.sql.dialect.mysql.parser.MySqlStatementParser.parseAlterTable(boolean),550,0.025454545,100.0646552,0.182,0,0,14,6,5,14,6,5,0.428571429,0.357142857,0.428571429,0.357142857,99,468,413,0.18,0.850909091,0.750909091,161,1538,0.905238376
druid484,druid,484,"com.alibaba.druid.sql.visitor.SQLEvalVisitorUtils.visit(SQLEvalVisitor,SQLMethodInvokeExpr)",340,0.055882353,49.8358209,0.147,2,0.005882353,19,7,7,19,3,3,0.368421053,0.368421053,0.157894737,0.157894737,73,253,858,0.214705882,0.744117647,2.523529412,70,817,0.9210823
druid922,druid,922,com.alibaba.druid.support.http.stat.WebAppStat.computeUserAgent(String),271,0.073800738,94.00689655,0.347,45.5,0.167896679,20,9,9,20,10,10,0.45,0.45,0.5,0.5,92,261,13,0.339483395,0.963099631,0.04797048,47,753,0.94125
druid427,druid,427,com.alibaba.druid.sql.ast.expr.SQLPropertyExpr.clone(),172,0.081395349,47.44,0.276,1,0.005813953,14,5,5,14,5,5,0.357142857,0.357142857,0.357142857,0.357142857,2,9,2,0.011627907,0.052325581,0.011627907,0,32,1
druid454,druid,454,com.alibaba.druid.proxy.jdbc.ResultSetMetaDataProxyImpl.createChain(),191,0.089005236,47.08333333,0.247,0.5,0.002617801,17,5,3,17,8,6,0.294117647,0.176470588,0.470588235,0.352941176,2,7,2,0.010471204,0.036649215,0.010471204,0,20,1
druid255,druid,255,com.alibaba.druid.sql.dialect.mysql.parser.MySqlLexer.scanNumber(),98,0.12244898,45.14423077,0.461,45,0.459183673,12,5,2,12,5,3,0.416666667,0.166666667,0.416666667,0.25,31,70,64,0.316326531,0.714285714,0.653061224,37,294,0.888217523
druid610,druid,610,com.alibaba.druid.pool.DruidAbstractDataSource.getCompositeData(),93,0.129032258,44.4137931,0.478,44,0.47311828,12,8,4,12,10,4,0.666666667,0.333333333,0.833333333,0.333333333,3,69,4,0.032258065,0.741935484,0.043010753,0,440,1
druid109,druid,109,com.alibaba.druid.wall.WallProvider.checkInternal(String),154,0.12987013,41.81560284,0.272,21,0.136363636,20,1,1,20,9,8,0.05,0.05,0.45,0.4,40,101,14,0.25974026,0.655844156,0.090909091,43,363,0.89408867
druid763,druid,763,com.alibaba.druid.sql.dialect.oracle.visitor.OracleOutputVisitor.visit(OracleCreateTypeStatement),105,0.133333333,41.18478261,0.392,32.5,0.30952381,14,5,1,14,7,6,0.357142857,0.071428571,0.5,0.428571429,38,74,2,0.361904762,0.704761905,0.019047619,32,260,0.890410959
jcodec291,jcodec,291,"org.jcodec.codecs.mpeg4.MPEG4Bitstream.readInterModeCoeffs(BitReader,MPEG4DecodingContext,int,Macroblock,Macroblock,Macroblock,Macroblock,Macroblock)",84,0.142857143,52.23952096,0.622,58,0.69047619,12,3,1,12,9,7,0.25,0.083333333,0.75,0.583333333,25,64,2,0.297619048,0.761904762,0.023809524,90,363,0.801324503
druid595,druid,595,com.alibaba.druid.sql.dialect.oracle.parser.OracleCreateTableParser.parseOrganization(OracleCreateTableStatement),102,0.147058824,47.54054054,0.466,40.5,0.397058824,15,7,5,15,12,8,0.466666667,0.333333333,0.8,0.533333333,16,73,65,0.156862745,0.715686275,0.637254902,92,218,0.703225806
druid450,druid,450,com.alibaba.druid.sql.parser.Lexer.scanString2(),134,0.149253731,58.25714286,0.435,53,0.395522388,20,5,3,20,12,9,0.25,0.15,0.6,0.45,30,105,103,0.223880597,0.78358209,0.768656716,11,298,0.964401294
druid347,druid,347,"com.alibaba.druid.wall.spi.WallVisitorUtils.preVisitCheck(WallVisitor,SQLObject)",121,0.157024793,59.9516129,0.495,62,0.512396694,19,2,2,19,3,3,0.105263158,0.105263158,0.157894737,0.157894737,35,135,132,0.289256198,1.115702479,1.090909091,15,305,0.953125
druid374,druid,374,com.alibaba.druid.sql.visitor.SQLASTOutputVisitor.visit(SQLBinaryOpExprGroup),145,0.15862069,46.02702703,0.317,22,0.151724138,23,3,2,23,6,5,0.130434783,0.086956522,0.260869565,0.217391304,33,101,323,0.227586207,0.696551724,2.227586207,19,307,0.941717791
druid948,druid,948,com.alibaba.druid.sql.dialect.mysql.parser.MySqlExprParser.parseAssignItem(),88,0.159090909,36.52459016,0.415,32,0.363636364,14,4,3,14,6,4,0.285714286,0.214285714,0.428571429,0.285714286,15,70,160,0.170454545,0.795454545,1.818181818,18,204,0.918918919
druid219,druid,219,com.alibaba.druid.pool.DruidDataSource.getConnectionDirect(long),81,0.160493827,31.6875,0.391,25.5,0.314814815,13,3,3,13,9,8,0.230769231,0.230769231,0.692307692,0.615384615,18,51,601,0.222222222,0.62962963,7.419753086,2,150,0.986842105
druid238,druid,238,com.alibaba.druid.stat.JdbcSqlStat.getCompositeType(),135,0.162962963,15.85365854,0.117,12,0.088888889,22,10,4,22,7,7,0.454545455,0.181818182,0.318181818,0.318181818,2,8,2,0.014814815,0.059259259,0.014814815,0,367,1
druid121,druid,121,"com.alibaba.druid.wall.spi.WallVisitorUtils.getValue(WallVisitor,SQLExpr)",102,0.166666667,32.40277778,0.318,19.5,0.191176471,17,1,1,17,3,2,0.058823529,0.058823529,0.176470588,0.117647059,35,56,3,0.343137255,0.549019608,0.029411765,7,234,0.970954357
druid355,druid,355,"com.alibaba.druid.sql.PagerUtils.limitOracle(SQLSelect,String,int,int,boolean)",71,0.169014085,13.50819672,0.19,3,0.042253521,12,2,0,12,2,1,0.166666667,0,0.166666667,0.083333333,16,39,116,0.225352113,0.549295775,1.633802817,10,206,0.953703704
jcodec428,jcodec,428,"org.jcodec.codecs.mpeg4.MPEG4Interpolator.interpolate16x16QP(byte[],byte[],int,int,int,int,int,int,int,boolean)",88,0.170454545,46.85531915,0.532,47,0.534090909,15,2,2,15,8,5,0.133333333,0.133333333,0.533333333,0.333333333,61,84,1,0.693181818,0.954545455,0.011363636,85,510,0.857142857
druid365,druid,365,com.alibaba.druid.sql.parser.Lexer.scanAlias(),128,0.171875,50.25301205,0.393,44,0.34375,22,8,7,22,12,8,0.363636364,0.318181818,0.545454545,0.363636364,28,89,28,0.21875,0.6953125,0.21875,66,198,0.75
druid408,druid,408,com.alibaba.druid.sql.ast.statement.SQLCharacterDataType.clone(),93,0.172043011,35.3125,0.38,6.5,0.069892473,16,8,8,16,12,12,0.5,0.5,0.75,0.75,1,8,1,0.010752688,0.086021505,0.010752688,0,27,1
druid601,druid,601,com.alibaba.druid.pool.DruidDataSource.removeAbandoned(),74,0.175675676,13.4,0.181,11,0.148648649,13,3,3,13,7,5,0.230769231,0.230769231,0.538461538,0.384615385,10,49,102,0.135135135,0.662162162,1.378378378,100,91,0.476439791
jcodec81,jcodec,81,"org.jcodec.codecs.h264.H264Encoder.encodeSlice(SeqParameterSet,PictureParameterSet,Picture,ByteBuffer,boolean,int,SliceType,int)",79,0.17721519,21.69064748,0.275,15,0.189873418,14,2,1,14,3,0,0.142857143,0.071428571,0.214285714,0,12,54,240,0.151898734,0.683544304,3.037974684,6,300,0.980392157
opennlp49,opennlp,49,"opennlp.tools.parser.chunking.BuildContextGenerator.getContext(Parse[],int)",236,0.177966102,60.27710843,0.255,48,0.203389831,42,9,9,42,19,16,0.214285714,0.214285714,0.452380952,0.380952381,62,168,10,0.262711864,0.711864407,0.042372881,142,725,0.83621684
druid828,druid,828,com.alibaba.druid.sql.dialect.oracle.visitor.OracleOutputVisitor.visit(OracleCreateTableStatement),87,0.183908046,43.29069767,0.498,43,0.494252874,16,6,4,16,11,6,0.375,0.25,0.6875,0.375,30,66,2,0.344827586,0.75862069,0.022988506,21,233,0.917322835
druid882,druid,882,com.alibaba.druid.sql.SQLTransformUtils.transformOracleToPostgresql(SQLMethodInvokeExpr),93,0.193548387,21.15151515,0.227,3,0.032258065,18,1,1,18,7,6,0.055555556,0.055555556,0.388888889,0.333333333,26,60,21,0.279569892,0.64516129,0.225806452,89,174,0.661596958
druid346,druid,346,"com.alibaba.druid.pool.DruidAbstractDataSource.testConnectionInternal(DruidConnectionHolder,Connection)",71,0.197183099,36.98717949,0.521,31.5,0.443661972,14,1,1,14,6,5,0.071428571,0.071428571,0.428571429,0.357142857,17,45,5,0.23943662,0.633802817,0.070422535,46,105,0.695364238
druid54,druid,54,com.alibaba.druid.wall.WallConfig.configFromProperties(Properties),60,0.2,14.9047619,0.248,2,0.033333333,12,2,2,12,7,6,0.166666667,0.166666667,0.583333333,0.5,12,33,1,0.2,0.55,0.016666667,19,100,0.840336134
druid781,druid,781,com.alibaba.druid.support.http.stat.WebAppStat.getStatValue(boolean),75,0.2,37.86170213,0.505,37,0.493333333,15,9,9,15,9,9,0.6,0.6,0.6,0.6,1,66,1,0.013333333,0.88,0.013333333,0,380,1
druid397,druid,397,com.alibaba.druid.sql.visitor.SQLASTOutputVisitor.visit(SQLCreateViewStatement),68,0.205882353,30.54929577,0.449,30,0.441176471,14,5,2,14,9,4,0.357142857,0.142857143,0.642857143,0.285714286,23,49,124,0.338235294,0.720588235,1.823529412,2,209,0.990521327
opennlp148,opennlp,148,"opennlp.tools.parser.treeinsert.ParserEventStream.addParseEvents(List<Event>,Parse[])",227,0.207048458,46.61242604,0.205,16,0.070484581,47,9,6,47,25,15,0.191489362,0.127659574,0.531914894,0.319148936,51,138,25,0.224669604,0.607929515,0.110132159,57,651,0.919491525
druid823,druid,823,com.alibaba.druid.sql.dialect.mysql.visitor.MySqlOutputVisitor.visit(MySqlUpdateStatement),86,0.209302326,32.74698795,0.381,29,0.337209302,18,3,3,18,5,5,0.166666667,0.166666667,0.277777778,0.277777778,31,59,9,0.360465116,0.686046512,0.104651163,10,243,0.960474308
druid249,druid,249,"com.alibaba.druid.sql.PagerUtils.limitSQLServer(SQLSelect,String,int,int,boolean)",70,0.214285714,14.53968254,0.208,5,0.071428571,15,1,1,15,2,1,0.066666667,0.066666667,0.133333333,0.066666667,9,44,16,0.128571429,0.628571429,0.228571429,0,246,1
druid890,druid,890,com.alibaba.druid.sql.parser.SQLStatementParser.parseTruncate(),106,0.216981132,50.05,0.472,50.5,0.476415094,23,8,7,23,10,8,0.347826087,0.304347826,0.434782609,0.347826087,18,78,20,0.169811321,0.735849057,0.188679245,43,193,0.81779661
jcodec219,jcodec,219,"org.jcodec.codecs.h264.decode.SliceHeaderReader.readPart2(SliceHeader,NALUnit,SeqParameterSet,PictureParameterSet,BitReader)",75,0.226666667,35.58,0.474,36.5,0.486666667,17,6,3,17,14,6,0.352941176,0.176470588,0.823529412,0.352941176,35,53,6,0.466666667,0.706666667,0.08,105,190,0.644067797
mybatis-3276,mybatis-3,276,"org.apache.ibatis.io.DefaultVFS.list(URL,String)",105,0.228571429,22.43529412,0.214,11,0.104761905,24,4,4,24,11,11,0.166666667,0.166666667,0.458333333,0.458333333,21,60,367,0.2,0.571428571,3.495238095,144,144,0.5
jcodec63,jcodec,63,"org.jcodec.codecs.h264.encode.MBDeblocker.deblockMBGeneric(EncodedMB,EncodedMB,EncodedMB,int[][],int[][])",48,0.229166667,21.14117647,0.44,20,0.416666667,11,0,0,11,3,1,0,0,0.272727273,0.090909091,5,22,16,0.104166667,0.458333333,0.333333333,0,288,1
druid442,druid,442,com.alibaba.druid.support.json.JSONWriter.writeObject(Object),82,0.231707317,34.19230769,0.417,31.5,0.384146341,19,12,6,19,10,4,0.631578947,0.315789474,0.526315789,0.210526316,18,53,32,0.219512195,0.646341463,0.390243902,25,136,0.844720497
druid756,druid,756,"com.alibaba.druid.sql.visitor.ExportParameterVisitorUtils.exportParameter(List<Object>,SQLExpr)",72,0.236111111,10.14285714,0.141,5,0.069444444,17,2,2,17,4,4,0.117647059,0.117647059,0.235294118,0.235294118,21,65,304,0.291666667,0.902777778,4.222222222,38,173,0.819905213
druid949,druid,949,com.alibaba.druid.sql.parser.SQLCreateTableParser.parseCreateTable(boolean),122,0.254098361,45.9,0.376,37.5,0.307377049,31,11,7,31,17,12,0.35483871,0.225806452,0.548387097,0.387096774,32,82,42,0.262295082,0.672131148,0.344262295,89,247,0.735119048
druid62,druid,62,com.alibaba.druid.stat.JdbcStatManager.getSqlList(),59,0.254237288,7.475,0.127,2,0.033898305,15,1,1,15,6,5,0.066666667,0.066666667,0.4,0.333333333,15,37,405,0.254237288,0.627118644,6.86440678,66,145,0.687203791
